,Vote ID,Date,O'clock,Title,Procedure,Leg/Non-Leg/Bud,Type of Vote,Code,interinstitutional file number,Committee responsabile,De/Policy area,Subject,"Final 
vote?",Author,RCV,Vote
1634,1635,8.10.2015,,Mortgage legislation and risky financial instruments in the EU: the case of Spain,,Non,Motion for resolution,B8-0987/2015,2015/2740/RSP,0,Economic & monetary affairs,After paragraph 3,0.0,GUE/NGL,RCV,-
1635,1636,8.10.2015,,Mortgage legislation and risky financial instruments in the EU: the case of Spain,,Non,Motion for resolution,B8-0987/2015,2015/2740/RSP,0,Economic & monetary affairs,Paragraph 5,0.0,"GUE/NGL, Greens/EFA",RCV,-
1636,1637,8.10.2015,,Mortgage legislation and risky financial instruments in the EU: the case of Spain,,Non,Motion for resolution,B8-0987/2015,2015/2740/RSP,0,Economic & monetary affairs,Paragraph 7,0.0,original text,RCV,-
1637,1638,8.10.2015,,Mortgage legislation and risky financial instruments in the EU: the case of Spain,,Non,Motion for resolution,B8-0987/2015,2015/2740/RSP,0,Economic & monetary affairs,Paragraph 9,0.0,original text,RCV,-
1638,1639,8.10.2015,,Mortgage legislation and risky financial instruments in the EU: the case of Spain,,Non,Motion for resolution,B8-0987/2015,2015/2740/RSP,0,Economic & monetary affairs,After paragraph 12,0.0,GUE/NGL,RCV,-
1639,1640,8.10.2015,,Mortgage legislation and risky financial instruments in the EU: the case of Spain,,Non,Motion for resolution,B8-0987/2015,2015/2740/RSP,0,Economic & monetary affairs,Paragraph 19,0.0,original text,RCV,+
1640,1641,8.10.2015,,Mortgage legislation and risky financial instruments in the EU: the case of Spain,,Non,Motion for resolution,B8-0987/2015,2015/2740/RSP,0,Economic & monetary affairs,Paragraph 19,0.0,original text,RCV,-
1641,1642,8.10.2015,,Mortgage legislation and risky financial instruments in the EU: the case of Spain,,Non,Motion for resolution,B8-0987/2015,2015/2740/RSP,0,Economic & monetary affairs,Paragraph 19,0.0,original text,RCV,-
1642,1643,8.10.2015,,Mortgage legislation and risky financial instruments in the EU: the case of Spain,,Non,Motion for resolution,B8-0987/2015,2015/2740/RSP,0,Economic & monetary affairs,Recital A,0.0,"GUE/NGL, Greens/EFA",RCV,-
1643,1644,8.10.2015,,Mortgage legislation and risky financial instruments in the EU: the case of Spain,,Non,Motion for resolution,B8-0987/2015,2015/2740/RSP,0,Economic & monetary affairs,Recital B,0.0,GUE/NGL,RCV,-
1644,1645,8.10.2015,,Mortgage legislation and risky financial instruments in the EU: the case of Spain,,Non,Motion for resolution,B8-0987/2015,2015/2740/RSP,0,Economic & monetary affairs,Recital B,0.0,original text,RCV,+
1645,1646,8.10.2015,,Mortgage legislation and risky financial instruments in the EU: the case of Spain,,Non,Motion for resolution,B8-0987/2015,2015/2740/RSP,0,Economic & monetary affairs,Recital B,0.0,original text,RCV,+
1646,1647,8.10.2015,,Mortgage legislation and risky financial instruments in the EU: the case of Spain,,Non,Motion for resolution,B8-0987/2015,2015/2740/RSP,0,Economic & monetary affairs,After recital D,0.0,GUE/NGL,RCV,-
1647,1648,8.10.2015,,Mortgage legislation and risky financial instruments in the EU: the case of Spain,,Non,Motion for resolution,B8-0987/2015,2015/2740/RSP,0,Economic & monetary affairs,Recital F,0.0,"GUE/NGL, Greens/EFA",RCV,-
1648,1649,8.10.2015,,Mortgage legislation and risky financial instruments in the EU: the case of Spain,,Non,Motion for resolution,B8-0987/2015,2015/2740/RSP,0,Economic & monetary affairs,Recital G,0.0,"GUE/NGL, Greens/EFA",RCV,-
1649,1650,8.10.2015,,Mortgage legislation and risky financial instruments in the EU: the case of Spain,,Non,Motion for resolution,B8-0987/2015,2015/2740/RSP,0,Economic & monetary affairs,After recital H,0.0,Greens/EFA,RCV,-
1650,1651,8.10.2015,,Mortgage legislation and risky financial instruments in the EU: the case of Spain,,Non,Motion for resolution,B8-0987/2015,2015/2740/RSP,0,Economic & monetary affairs,After recital I,0.0,"GUE/NGL, Greens/EFA",RCV,-
1651,1652,8.10.2015,,Mortgage legislation and risky financial instruments in the EU: the case of Spain,,Non,Motion for resolution,B8-0987/2015,2015/2740/RSP,0,Economic & monetary affairs,Recital M,0.0,original text,RCV,-
1652,1653,8.10.2015,,Mortgage legislation and risky financial instruments in the EU: the case of Spain,,Non,Motion for resolution,B8-0987/2015,2015/2740/RSP,0,Economic & monetary affairs,Recital N,0.0,original text,RCV,-
1653,1654,8.10.2015,,Mortgage legislation and risky financial instruments in the EU: the case of Spain,,Non,Motion for resolution,B8-0987/2015,2015/2740/RSP,0,Economic & monetary affairs,vote: resolution,1.0,0,RCV,+
1654,1655,8.10.2015,,The death penalty,,Non,Joint motion for resolution,RC-B8-0998/2015,2015/2879/RSP,0,Foreign & security policy,Paragraph 1,0.0,original text,RCV,+
1655,1656,8.10.2015,,The death penalty,,Non,Joint motion for resolution,RC-B8-0998/2015,2015/2879/RSP,0,Foreign & security policy,Paragraph 4,0.0,original text,RCV,+
1656,1657,8.10.2015,,The death penalty,,Non,Joint motion for resolution,RC-B8-0998/2015,2015/2879/RSP,0,Foreign & security policy,Paragraph 7,0.0,original text,RCV,+
1657,1658,8.10.2015,,The death penalty,,Non,Joint motion for resolution,RC-B8-0998/2015,2015/2879/RSP,0,Foreign & security policy,Paragraph 8,0.0,original text,RCV,+
1658,1659,8.10.2015,,The death penalty,,Non,Joint motion for resolution,RC-B8-0998/2015,2015/2879/RSP,0,Foreign & security policy,Paragraph 9,0.0,original text,RCV,+
1659,1660,8.10.2015,,The death penalty,,Non,Joint motion for resolution,RC-B8-0998/2015,2015/2879/RSP,0,Foreign & security policy,Paragraph 13,0.0,original text,RCV,+
1660,1661,8.10.2015,,The death penalty,,Non,Joint motion for resolution,RC-B8-0998/2015,2015/2879/RSP,0,Foreign & security policy,vote: resolution,1.0,0,RCV,+
1661,1662,8.10.2015,,Lessons learned from the red mud disaster five years after the accident in Hungary,,Non,Motion for resolution,B8-0989/2015,2015/2801/RSP,0,Environment & public health,After paragraph 20,0.0,"Greens/EFA, GUE/NGL",RCV,+
1662,1663,8.10.2015,,Lessons learned from the red mud disaster five years after the accident in Hungary,,Non,Motion for resolution,B8-0989/2015,2015/2801/RSP,0,Environment & public health,Paragraph 21,0.0,"Greens/EFA, GUE/NGL",RCV,-
1663,1664,8.10.2015,,Lessons learned from the red mud disaster five years after the accident in Hungary,,Non,Motion for resolution,B8-0989/2015,2015/2801/RSP,0,Environment & public health,Paragraph 21,0.0,original text,RCV,+
1664,1665,8.10.2015,,Lessons learned from the red mud disaster five years after the accident in Hungary,,Non,Motion for resolution,B8-0989/2015,2015/2801/RSP,0,Environment & public health,Paragraph 23,0.0,original text,RCV,+
1665,1666,8.10.2015,,Lessons learned from the red mud disaster five years after the accident in Hungary,,Non,Motion for resolution,B8-0989/2015,2015/2801/RSP,0,Environment & public health,vote: resolution,1.0,0,RCV,+
1666,1667,8.10.2015,,Renewal of the EU Plan of action on Gender equality and Women's empowerment in development,,Non,Motion for resolution,B8-0988/2015,2015/2754/RSP,0,Gender equality,After paragraph 17,0.0,GUE/NGL,RCV,-
1667,1668,8.10.2015,,Renewal of the EU Plan of action on Gender equality and Women's empowerment in development,,Non,Motion for resolution,B8-0988/2015,2015/2754/RSP,0,Gender equality,Paragraph 19,0.0,GUE/NGL,RCV,-
1668,1669,8.10.2015,,Renewal of the EU Plan of action on Gender equality and Women's empowerment in development,,Non,Motion for resolution,B8-0988/2015,2015/2754/RSP,0,Gender equality,vote: resolution,1.0,0,RCV,+
1669,1670,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 8,0.0,original text,RCV,+
1670,1671,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 12,0.0,original text,RCV,+
1671,1672,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 13,0.0,original text,RCV,+
1672,1673,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 13,0.0,original text,RCV,+
1673,1674,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 13,0.0,original text,RCV,+
1674,1675,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 16,0.0,original text,RCV,+
1675,1676,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 16,0.0,original text,RCV,+
1676,1677,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 16,0.0,original text,RCV,+
1677,1678,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 16,0.0,original text,RCV,+
1678,1679,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 16,0.0,original text,RCV,+
1679,1680,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 17,0.0,original text,RCV,+
1680,1681,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 17,0.0,original text,RCV,+
1681,1682,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 17,0.0,original text,RCV,+
1682,1683,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 18,0.0,Greens/EFA,RCV,+
1683,1684,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 22,0.0,original text,RCV,+
1684,1685,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 28,0.0,original text,RCV,+
1685,1686,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 34,0.0,original text,RCV,+
1686,1687,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 36,0.0,original text,RCV,-
1687,1688,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 36,0.0,original text,RCV,+
1688,1689,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 37,0.0,original text,RCV,+
1689,1690,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 37,0.0,original text,RCV,+
1690,1691,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 37,0.0,original text,RCV,+
1691,1692,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 41,0.0,original text,RCV,+
1692,1693,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 42,0.0,original text,RCV,+
1693,1694,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 45,0.0,original text,RCV,+
1694,1695,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 50,0.0,original text,RCV,+
1695,1696,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 53,0.0,original text,RCV,+
1696,1697,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 53,0.0,original text,RCV,+
1697,1698,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Paragraph 56,0.0,original text,RCV,+
1698,1699,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Recital C,0.0,original text,RCV,+
1699,1700,8.10.2015,,Equal opportunities and equal treatment of men and women in matters of employment and occupation ,,Non,Motion for resolution,A8-0213/2015,2014/2160/INI,Committee on Women’s Rights and Gender Equality,Gender equality,Recital G,0.0,original text,RCV,+
